icao24,callsign,latitude,longitude,altitude,velocity,timestamp
4952ca,TAP556  ,42.7918,-5.0348,10965.18,220.41,2024-10-03 19:58:07
4952cb,TAP574  ,48.9551,3.0377,10972.8,221.32,2024-10-03 19:58:07
4952cd,TAP755  ,46.1325,-1.9825,11277.6,244.13,2024-10-03 19:58:07
a3a575,JBU1955 ,39.7035,-76.3392,4206.24,146.23,2024-10-03 19:58:07
ad3c16,AAL2124 ,34.6142,-118.285,10668.0,248.86,2024-10-03 19:58:07
a5954e,UAL2673 ,37.2595,-92.111,10363.2,218.32,2024-10-03 19:58:07
ace6b9,N930LX  ,30.7044,-88.4043,9448.8,169.35,2024-10-03 19:58:07
a1befc,UAL469  ,38.8354,-102.2464,11582.4,234.4,2024-10-03 19:58:07
a97808,N709WY  ,29.893,-84.0011,7635.24,140.37,2024-10-03 19:58:07
a808d7,ATN3308 ,35.8749,-81.4354,5478.78,194.11,2024-10-03 19:58:07
4952c1,TAP534  ,50.6794,10.0453,10972.8,237.46,2024-10-03 19:58:07
4952c5,TAP74NA ,47.9164,-0.2425,11582.4,219.3,2024-10-03 19:58:07
4952c6,TAP783  ,54.7806,9.5015,10980.42,243.43,2024-10-03 19:58:07
ac83aa,N905VR  ,36.4942,-103.2777,12192.0,247.91,2024-10-03 19:58:07
4952c8,TAP86VC ,41.0108,-0.2669,11887.2,218.25,2024-10-03 19:58:07
a2ded8,SWA3530 ,31.8579,-78.2846,12496.8,218.77,2024-10-03 19:58:07
39de41,TVF70WG ,46.5912,6.4755,11567.16,232.65,2024-10-03 19:58:07
3c6669,DLH43U  ,40.7515,-7.0068,10675.62,229.75,2024-10-03 19:58:07
3c6667,DLH05U  ,42.8675,-5.7092,10668.0,238.66,2024-10-03 19:58:07
44028c,EJU4588 ,42.123,-5.4445,10972.8,211.69,2024-10-03 19:58:07
4acb01,NSZ3659 ,45.3862,6.8329,10972.8,234.67,2024-10-03 19:58:07
ad564b,N959CC  ,38.1484,-85.4742,13106.4,178.72,2024-10-03 19:58:07
a61815,N492FT  ,36.0091,-97.4964,13716.0,226.55,2024-10-03 19:58:07
51116f,MBU6513 ,44.8181,9.4194,11597.64,248.98,2024-10-03 19:58:07
4bc8c3,PGT740  ,34.3662,30.8893,10050.78,228.56,2024-10-03 19:58:07
40814c,GLMHA   ,47.2458,-1.8202,13098.78,234.37,2024-10-03 19:58:07
abf008,SWA3650 ,38.902,-98.1734,10424.16,218.99,2024-10-03 19:58:07
511171,MBU6891 ,52.492,12.2159,10264.14,231.04,2024-10-03 19:58:07
511170,MBU6003 ,52.2126,12.5856,9753.6,239.38,2024-10-03 19:58:07
a46e8c,DOW385  ,41.8423,-85.5033,7315.2,135.14,2024-10-03 19:58:07
3c6672,DLH3WY  ,40.1917,12.1008,10675.62,224.98,2024-10-03 19:58:07
a8e37c,DAL3115 ,28.5039,-83.3297,3741.42,163.42,2024-10-03 19:58:07
a1b2ee,JBU52   ,36.6362,-76.5294,11887.2,239.8,2024-10-03 19:58:07
ac101f,SWA1136 ,40.9123,-76.205,5486.4,213.29,2024-10-03 19:58:07
a2d2da,N281MW  ,43.4125,-79.6216,11887.2,270.73,2024-10-03 19:58:07
ad90a3,AAL927  ,27.9372,-80.2898,7886.7,249.46,2024-10-03 19:58:07
471efc,WMT20QC ,39.7033,3.4541,10668.0,208.34,2024-10-03 19:58:07
a798ad,WMN589  ,28.4397,-83.0158,3451.86,171.09,2024-10-03 19:58:07
a4d84d,CTL105  ,42.9456,-87.4154,2712.72,91.1,2024-10-03 19:58:07
a88072,NKS1237 ,33.256,-83.0446,10972.8,241.57,2024-10-03 19:58:07
a94b50,UAL378  ,40.7528,-94.3697,10363.2,218.21,2024-10-03 19:58:07
a88bde,NOAA65  ,33.6687,-83.4929,6705.6,127.83,2024-10-03 19:58:07
440248,EJU87TQ ,44.5786,-3.792,11574.78,210.51,2024-10-03 19:58:07
4b1880,SWR8T   ,46.0547,-78.3357,11582.4,200.93,2024-10-03 19:58:07
4b1881,SWR14V  ,43.0139,-70.4642,12192.0,216.42,2024-10-03 19:58:07
a0f4a2,DAL289  ,42.162,-71.2845,10363.2,238.5,2024-10-03 19:58:07
a6f23d,DAL499  ,42.3325,-82.7844,10668.0,262.01,2024-10-03 19:58:07
ac1afa,SWA462  ,39.452,-96.944,11277.6,245.23,2024-10-03 19:58:07
3c5ee7,EWG74F  ,49.8116,6.2901,9974.58,225.3,2024-10-03 19:58:07
aa30e9,CXK167  ,35.8719,-84.6343,2705.1,56.0,2024-10-03 19:58:07
a94b2e,UAL1119 ,34.4111,-102.9335,10058.4,245.08,2024-10-03 19:58:07
46b82a,AEE7PT  ,41.0325,5.1361,10668.0,206.28,2024-10-03 19:58:07
a34291,UPS5328 ,31.956,-82.6966,8641.08,242.65,2024-10-03 19:58:07
46b82f,AEE665  ,41.2473,19.0362,10668.0,236.98,2024-10-03 19:58:07
ae5ad5,SHINR29 ,30.4825,-97.9636,502.92,56.92,2024-10-03 19:58:07
a8a87e,UAL928  ,45.8015,-82.3004,11582.4,204.52,2024-10-03 19:58:07
3c5ef0,EWG16R  ,53.2004,7.973,9959.34,189.58,2024-10-03 19:58:07
ac8fbd,N9083Z  ,41.2211,-77.7374,6705.6,99.26,2024-10-03 19:58:50
a23582,N241UK  ,33.4456,-116.6132,4914.9,49.65,2024-10-03 19:58:50
4b1804,SWR28L  ,50.0336,1.8925,10972.8,206.29,2024-10-03 19:58:50
4b1808,SWR2075 ,43.4528,0.7589,11582.4,237.51,2024-10-03 19:58:50
4b1800,SWR181V ,42.1838,16.8292,11582.4,220.15,2024-10-03 19:58:50
aaef60,AAL311  ,42.5717,-99.9781,11582.4,204.98,2024-10-03 19:58:50
4952ca,TAP556  ,42.8709,-4.9824,10972.8,220.41,2024-10-03 19:58:50
4952cb,TAP574  ,49.0106,3.1382,10972.8,222.31,2024-10-03 19:58:50
4952cd,TAP755  ,46.0722,-2.0731,11285.22,243.78,2024-10-03 19:58:50
a3a575,JBU1955 ,39.6664,-76.3909,3947.16,141.75,2024-10-03 19:58:50
ad3c16,AAL2124 ,34.552,-118.2007,10668.0,248.86,2024-10-03 19:58:50
a5954e,UAL2673 ,37.2001,-92.182,10363.2,218.32,2024-10-03 19:58:50
ace6b9,N930LX  ,30.6893,-88.3283,9448.8,169.47,2024-10-03 19:58:50
a1befc,UAL469  ,38.8114,-102.3573,11582.4,234.9,2024-10-03 19:58:50
a97808,N709WY  ,29.8527,-83.9421,7627.62,141.41,2024-10-03 19:58:50
a808d7,ATN3308 ,35.8148,-81.3927,5234.94,185.12,2024-10-03 19:58:50
4952c1,TAP534  ,50.7038,10.173,10972.8,237.46,2024-10-03 19:58:50
4952c5,TAP74NA ,47.9874,-0.1657,11582.4,219.37,2024-10-03 19:58:50
4952c6,TAP783  ,54.7013,9.3839,10972.8,243.68,2024-10-03 19:58:50
ac83aa,N905VR  ,36.5623,-103.4719,12192.0,247.23,2024-10-03 19:58:50
4952c8,TAP86VC ,40.9812,-0.3882,11887.2,221.61,2024-10-03 19:58:50
a2ded8,SWA3530 ,31.8579,-78.2846,12496.8,218.77,2024-10-03 19:58:50
39de41,TVF70WG ,46.6263,6.3595,11567.16,232.65,2024-10-03 19:58:50
3c6669,DLH43U  ,40.6963,-7.1039,10668.0,230.06,2024-10-03 19:58:50
3c6667,DLH05U  ,42.7941,-5.7678,10668.0,239.81,2024-10-03 19:58:50
44028c,EJU4588 ,42.1961,-5.3976,10972.8,211.71,2024-10-03 19:58:50
4acb01,NSZ3659 ,45.4742,6.8955,10972.8,234.21,2024-10-03 19:58:50
ad564b,N959CC  ,38.1365,-85.5578,13106.4,178.81,2024-10-03 19:58:50
a61815,N492FT  ,36.0215,-97.3908,13716.0,226.63,2024-10-03 19:58:50
51116f,MBU6513 ,44.8738,9.5176,11574.78,248.98,2024-10-03 19:58:50
4bc8c3,PGT740  ,34.2787,30.8932,10066.02,228.09,2024-10-03 19:58:50
40814c,GLMHA   ,47.3281,-1.7964,13106.4,233.87,2024-10-03 19:58:50
abf008,SWA3650 ,38.897,-98.2821,10363.2,218.5,2024-10-03 19:58:50
511171,MBU6891 ,52.5575,12.1206,9906.0,232.49,2024-10-03 19:58:50
511170,MBU6003 ,52.2815,12.4896,9753.6,240.83,2024-10-03 19:58:50
a46e8c,DOW385  ,41.871,-85.5633,7315.2,135.14,2024-10-03 19:58:50
3c6672,DLH3WY  ,40.1037,12.1473,10675.62,225.26,2024-10-03 19:58:50
a8e37c,DAL3115 ,28.5752,-83.3271,3352.8,162.49,2024-10-03 19:58:50
a1b2ee,JBU52   ,36.7155,-76.4698,11887.2,238.92,2024-10-03 19:58:50
ac101f,SWA1136 ,40.8875,-76.1029,5486.4,214.59,2024-10-03 19:58:50
a2d2da,N281MW  ,43.3753,-79.4747,11887.2,271.21,2024-10-03 19:58:50
ad90a3,AAL927  ,27.8465,-80.2508,7680.96,234.17,2024-10-03 19:58:50
471efc,WMT20QC ,39.6945,3.3467,10668.0,205.92,2024-10-03 19:58:50
a798ad,WMN589  ,28.3832,-82.9815,3352.8,150.46,2024-10-03 19:58:50
a4d84d,CTL105  ,42.9338,-87.3656,2712.72,90.47,2024-10-03 19:58:50
a88072,NKS1237 ,33.1716,-82.9954,10972.8,241.58,2024-10-03 19:58:50
a94b50,UAL378  ,40.7252,-94.4635,10363.2,218.4,2024-10-03 19:58:50
a88bde,NOAA65  ,33.7165,-83.5039,6705.6,127.83,2024-10-03 19:58:50
440248,EJU87TQ ,44.6489,-3.7428,11574.78,210.51,2024-10-03 19:58:50
4b1880,SWR8T   ,46.0293,-78.4315,11582.4,200.74,2024-10-03 19:58:50
4b1881,SWR14V  ,42.9703,-70.5632,12192.0,216.42,2024-10-03 19:58:50
a0f4a2,DAL289  ,42.0813,-71.3436,10363.2,238.5,2024-10-03 19:58:50
a6f23d,DAL499  ,42.3443,-82.6452,10668.0,262.47,2024-10-03 19:58:50
ac1afa,SWA462  ,39.4434,-96.8141,11277.6,244.71,2024-10-03 19:58:50
3c5ee7,EWG74F  ,49.7691,6.4152,9745.98,223.45,2024-10-03 19:58:50
aa30e9,CXK167  ,35.8671,-84.6076,2705.1,56.9,2024-10-03 19:58:50
a94b2e,UAL1119 ,34.3374,-102.8707,10058.4,245.5,2024-10-03 19:58:50
46b82a,AEE7PT  ,41.0408,5.0448,10668.0,205.82,2024-10-03 19:58:50
a34291,UPS5328 ,31.8682,-82.6776,8458.2,239.53,2024-10-03 19:58:50
46b82f,AEE665  ,41.1992,19.1454,10668.0,238.41,2024-10-03 19:58:50
ae5ad5,SHINR29 ,30.4685,-97.9785,579.12,58.52,2024-10-03 19:58:50
a8a87e,UAL928  ,45.7433,-82.3994,11590.02,204.46,2024-10-03 19:58:50
3c5ef0,EWG16R  ,53.2475,8.0825,9532.62,184.01,2024-10-03 19:58:50
ac8fbd,N9083Z  ,41.2024,-77.7523,6705.6,98.55,2024-10-03 19:59:18
a23582,N241UK  ,33.4456,-116.6132,4914.9,49.65,2024-10-03 19:59:18
4b1804,SWR28L  ,50.069,1.8353,10972.8,207.39,2024-10-03 19:59:18
4b1808,SWR2075 ,43.4772,0.8141,11582.4,238.31,2024-10-03 19:59:18
4b1800,SWR181V ,42.23,16.7361,11582.4,220.15,2024-10-03 19:59:18
aaef60,AAL311  ,42.5769,-100.0409,11590.02,206.28,2024-10-03 19:59:18
4952ca,TAP556  ,42.9153,-4.953,10972.8,221.11,2024-10-03 19:59:18
4952cb,TAP574  ,49.044,3.1986,10980.42,221.98,2024-10-03 19:59:18
4952cd,TAP755  ,46.0274,-2.1397,11285.22,243.38,2024-10-03 19:59:18
a3a575,JBU1955 ,39.646,-76.421,3909.06,134.88,2024-10-03 19:59:18
ad3c16,AAL2124 ,34.521,-118.1587,10668.0,249.2,2024-10-03 19:59:18
a5954e,UAL2673 ,37.1744,-92.2127,10370.82,217.96,2024-10-03 19:59:18
ace6b9,N930LX  ,30.6812,-88.2871,9448.8,169.47,2024-10-03 19:59:18
a1befc,UAL469  ,38.7966,-102.4257,11582.4,234.9,2024-10-03 19:59:18
a97808,N709WY  ,29.8315,-83.9112,7627.62,141.41,2024-10-03 19:59:18
a808d7,ATN3308 ,35.791,-81.3756,5090.16,177.52,2024-10-03 19:59:18
4952c1,TAP534  ,50.7137,10.2252,10972.8,237.65,2024-10-03 19:59:18
4952c5,TAP74NA ,48.0271,-0.1225,11582.4,219.48,2024-10-03 19:59:18
4952c6,TAP783  ,54.66,9.3263,10972.8,243.6,2024-10-03 19:59:18
ac83aa,N905VR  ,36.5739,-103.5052,12192.0,247.03,2024-10-03 19:59:18
4952c8,TAP86VC ,40.9653,-0.4469,11894.82,221.47,2024-10-03 19:59:18
a2ded8,SWA3530 ,31.8579,-78.2846,12496.8,218.77,2024-10-03 19:59:18
39de41,TVF70WG ,46.6481,6.2875,11574.78,232.45,2024-10-03 19:59:18
3c6669,DLH43U  ,40.6646,-7.1597,10668.0,230.47,2024-10-03 19:59:18
3c6667,DLH05U  ,42.7419,-5.8093,10675.62,239.81,2024-10-03 19:59:18
44028c,EJU4588 ,42.2391,-5.3702,10972.8,211.49,2024-10-03 19:59:18
4acb01,NSZ3659 ,45.5146,6.9242,10972.8,233.98,2024-10-03 19:59:18
ad564b,N959CC  ,38.1291,-85.6099,13106.4,178.81,2024-10-03 19:59:18
a61815,N492FT  ,36.0291,-97.3253,13716.0,226.48,2024-10-03 19:59:18
51116f,MBU6513 ,44.8983,9.5607,11582.4,248.82,2024-10-03 19:59:18
4bc8c3,PGT740  ,34.2467,30.8948,10066.02,227.59,2024-10-03 19:59:18
40814c,GLMHA   ,47.3676,-1.7849,13098.78,234.37,2024-10-03 19:59:18
abf008,SWA3650 ,38.8939,-98.3484,10363.2,218.5,2024-10-03 19:59:18
511171,MBU6891 ,52.597,12.0629,9692.64,235.4,2024-10-03 19:59:18
511170,MBU6003 ,52.3191,12.4371,9761.22,241.16,2024-10-03 19:59:18
a46e8c,DOW385  ,41.8878,-85.5984,7315.2,134.43,2024-10-03 19:59:18
3c6672,DLH3WY  ,40.0556,12.1727,10683.24,225.26,2024-10-03 19:59:18
a8e37c,DAL3115 ,28.597,-83.2928,3352.8,171.0,2024-10-03 19:59:18
a1b2ee,JBU52   ,36.761,-76.4356,11887.2,238.65,2024-10-03 19:59:18
ac101f,SWA1136 ,40.8724,-76.0418,5455.92,215.24,2024-10-03 19:59:18
a2d2da,N281MW  ,43.3567,-79.4015,11887.2,271.38,2024-10-03 19:59:18
ad90a3,AAL927  ,27.799,-80.2304,7559.04,228.63,2024-10-03 19:59:18
471efc,WMT20QC ,39.6924,3.2842,10668.0,207.02,2024-10-03 19:59:18
a798ad,WMN589  ,28.3493,-82.9794,3352.8,155.47,2024-10-03 19:59:18
a4d84d,CTL105  ,42.9281,-87.3386,2720.34,90.52,2024-10-03 19:59:18
a88072,NKS1237 ,33.1238,-82.9675,10972.8,241.81,2024-10-03 19:59:18
a94b50,UAL378  ,40.7029,-94.5393,10363.2,218.58,2024-10-03 19:59:18
a88bde,NOAA65  ,33.7452,-83.5104,6705.6,127.83,2024-10-03 19:59:18
440248,EJU87TQ ,44.6922,-3.7123,11582.4,211.2,2024-10-03 19:59:18
4b1880,SWR8T   ,46.0169,-78.4784,11582.4,200.26,2024-10-03 19:59:18
4b1881,SWR14V  ,42.9453,-70.6199,12192.0,216.42,2024-10-03 19:59:18
a0f4a2,DAL289  ,42.0356,-71.3769,10363.2,238.5,2024-10-03 19:59:18
a6f23d,DAL499  ,42.3509,-82.566,10668.0,262.52,2024-10-03 19:59:18
ac1afa,SWA462  ,39.4386,-96.7424,11277.6,244.76,2024-10-03 19:59:18
3c5ee7,EWG74F  ,49.7465,6.4811,9624.06,224.6,2024-10-03 19:59:18
aa30e9,CXK167  ,35.8642,-84.5919,2705.1,56.6,2024-10-03 19:59:18
a94b2e,UAL1119 ,34.2951,-102.8348,10058.4,245.92,2024-10-03 19:59:18
46b82a,AEE7PT  ,41.0485,4.968,10668.0,204.96,2024-10-03 19:59:18
a34291,UPS5328 ,31.8137,-82.6691,8298.18,236.23,2024-10-03 19:59:18
46b82f,AEE665  ,41.1712,19.2059,10668.0,240.43,2024-10-03 19:59:18
ae5ad5,SHINR29 ,30.4731,-97.9907,655.32,58.79,2024-10-03 19:59:18
a8a87e,UAL928  ,45.7176,-82.4432,11582.4,204.46,2024-10-03 19:59:18
3c5ef0,EWG16R  ,53.2699,8.135,9319.26,181.44,2024-10-03 19:59:18
ac8fbd,N9083Z  ,41.1786,-77.7714,6705.6,98.55,2024-10-03 19:59:50
a23582,N241UK  ,33.4456,-116.6132,4541.52,49.65,2024-10-03 19:59:50
4b1804,SWR28L  ,50.106,1.7756,10934.7,207.75,2024-10-03 19:59:50
4b1808,SWR2075 ,43.5192,0.9081,11582.4,241.31,2024-10-03 19:59:50
4b1800,SWR181V ,42.2579,16.6802,11582.4,224.3,2024-10-03 19:59:50
aaef60,AAL311  ,42.5883,-100.1228,11597.64,206.65,2024-10-03 19:59:50
4952ca,TAP556  ,42.9767,-4.9124,10972.8,221.1,2024-10-03 19:59:50
4952cb,TAP574  ,49.0882,3.2778,10972.8,222.98,2024-10-03 19:59:50
4952cd,TAP755  ,45.9805,-2.2088,11277.6,243.02,2024-10-03 19:59:50
a3a575,JBU1955 ,39.6196,-76.46,3909.06,135.65,2024-10-03 19:59:50
ad3c16,AAL2124 ,34.4637,-118.0815,10668.0,249.2,2024-10-03 19:59:50
a5954e,UAL2673 ,37.1313,-92.2639,10363.2,218.32,2024-10-03 19:59:50
ace6b9,N930LX  ,30.6776,-88.2239,9448.8,172.39,2024-10-03 19:59:50
a1befc,UAL469  ,38.7774,-102.5137,11582.4,234.4,2024-10-03 19:59:50
a97808,N709WY  ,29.8002,-83.8815,7627.62,139.93,2024-10-03 19:59:50
a808d7,ATN3308 ,35.7375,-81.3374,4777.74,166.23,2024-10-03 19:59:50
4952c1,TAP534  ,50.7392,10.3604,10965.18,238.15,2024-10-03 19:59:50
4952c5,TAP74NA ,48.081,-0.0641,11582.4,220.2,2024-10-03 19:59:50
4952c6,TAP783  ,54.6009,9.2439,10972.8,244.0,2024-10-03 19:59:50
ac83aa,N905VR  ,36.5877,-103.5447,12192.0,246.56,2024-10-03 19:59:50
4952c8,TAP86VC ,40.9447,-0.5227,11894.82,221.79,2024-10-03 19:59:50
a2ded8,SWA3530 ,31.8579,-78.2846,12496.8,218.77,2024-10-03 19:59:50
39de41,TVF70WG ,46.6763,6.1941,11574.78,231.97,2024-10-03 19:59:50
3c6669,DLH43U  ,40.6235,-7.2316,10668.0,231.09,2024-10-03 19:59:50
3c6667,DLH05U  ,42.6861,-5.8537,10683.24,239.11,2024-10-03 19:59:50
44028c,EJU4588 ,42.2932,-5.336,10972.8,211.49,2024-10-03 19:59:50
4acb01,NSZ3659 ,45.5865,6.9751,10972.8,234.44,2024-10-03 19:59:50
ad564b,N959CC  ,38.1201,-85.6729,13106.4,178.81,2024-10-03 19:59:50
a61815,N492FT  ,36.0389,-97.2397,13716.0,226.04,2024-10-03 19:59:50
51116f,MBU6513 ,44.955,9.6591,11567.16,250.12,2024-10-03 19:59:50
4bc8c3,PGT740  ,34.1638,30.899,10066.02,226.52,2024-10-03 19:59:50
40814c,GLMHA   ,47.4465,-1.762,13098.78,234.97,2024-10-03 19:59:50
abf008,SWA3650 ,38.89,-98.4344,10363.2,217.99,2024-10-03 19:59:50
511171,MBU6891 ,52.6503,11.9853,9349.74,231.77,2024-10-03 19:59:50
511170,MBU6003 ,52.377,12.3557,9753.6,239.27,2024-10-03 19:59:50
a46e8c,DOW385  ,41.9104,-85.6457,7315.2,134.43,2024-10-03 19:59:50
3c6672,DLH3WY  ,39.9938,12.2053,10683.24,224.59,2024-10-03 19:59:50
a8e37c,DAL3115 ,28.5895,-83.2356,3352.8,169.76,2024-10-03 19:59:50
a1b2ee,JBU52   ,36.8174,-76.3931,11879.58,238.21,2024-10-03 19:59:50
ac101f,SWA1136 ,40.8538,-75.9658,5059.68,211.16,2024-10-03 19:59:50
a2d2da,N281MW  ,43.3289,-79.293,11887.2,271.38,2024-10-03 19:59:50
ad90a3,AAL927  ,27.7351,-80.2029,7383.78,221.1,2024-10-03 19:59:50
471efc,WMT20QC ,39.6892,3.2052,10668.0,207.06,2024-10-03 19:59:50
a798ad,WMN589  ,28.3011,-82.9844,3352.8,160.13,2024-10-03 19:59:50
a4d84d,CTL105  ,42.9197,-87.3018,2720.34,89.64,2024-10-03 19:59:50
a88072,NKS1237 ,33.0635,-82.9264,10972.8,243.24,2024-10-03 19:59:50
a94b50,UAL378  ,40.6802,-94.616,10363.2,218.4,2024-10-03 19:59:50
a88bde,NOAA65  ,33.7838,-83.5192,6705.6,128.34,2024-10-03 19:59:50
440248,EJU87TQ ,44.7498,-3.6718,11582.4,211.89,2024-10-03 19:59:50
4b1880,SWR8T   ,45.992,-78.5721,11574.78,200.45,2024-10-03 19:59:50
4b1881,SWR14V  ,42.9132,-70.6927,12192.0,216.95,2024-10-03 19:59:50
a0f4a2,DAL289  ,41.9747,-71.4214,10363.2,238.5,2024-10-03 19:59:50
a6f23d,DAL499  ,42.3601,-82.4566,10675.62,262.98,2024-10-03 19:59:50
ac1afa,SWA462  ,39.4325,-96.6522,11277.6,244.76,2024-10-03 19:59:50
3c5ee7,EWG74F  ,49.7123,6.5803,9464.04,221.63,2024-10-03 19:59:50
aa30e9,CXK167  ,35.8609,-84.5708,2705.1,56.81,2024-10-03 19:59:50
a94b2e,UAL1119 ,34.2321,-102.7812,10058.4,246.93,2024-10-03 19:59:50
46b82a,AEE7PT  ,41.0561,4.8953,10668.0,207.13,2024-10-03 19:59:50
a34291,UPS5328 ,31.7422,-82.6598,7955.28,229.69,2024-10-03 19:59:50
46b82f,AEE665  ,41.1328,19.2883,10668.0,240.7,2024-10-03 19:59:50
ae5ad5,SHINR29 ,30.4887,-97.9996,693.42,54.76,2024-10-03 19:59:50
a8a87e,UAL928  ,45.6713,-82.5215,11590.02,204.46,2024-10-03 19:59:50
3c5ef0,EWG16R  ,53.3056,8.2185,8618.22,191.85,2024-10-03 19:59:50
ac8fbd,N9083Z  ,41.1586,-77.7875,6705.6,98.11,2024-10-03 20:00:23
a23582,N241UK  ,33.4456,-116.6132,4541.52,49.65,2024-10-03 20:00:23
4b1804,SWR28L  ,50.1525,1.6996,10820.4,207.78,2024-10-03 20:00:23
4b1808,SWR2075 ,43.5597,0.9992,11582.4,244.04,2024-10-03 20:00:23
4b1800,SWR181V ,42.2926,16.6106,11582.4,224.01,2024-10-03 20:00:23
aaef60,AAL311  ,42.5988,-100.1992,11597.64,205.63,2024-10-03 20:00:23
4952ca,TAP556  ,43.0334,-4.8742,10972.8,221.33,2024-10-03 20:00:23
4952cb,TAP574  ,49.1254,3.3541,10965.18,225.42,2024-10-03 20:00:23
4952cd,TAP755  ,45.9251,-2.2906,11269.98,243.38,2024-10-03 20:00:23
a3a575,JBU1955 ,39.5997,-76.4896,3909.06,135.65,2024-10-03 20:00:23
ad3c16,AAL2124 ,34.4184,-117.9974,10668.0,250.83,2024-10-03 20:00:23
a5954e,UAL2673 ,37.1313,-92.2639,10363.2,218.32,2024-10-03 20:00:23
ace6b9,N930LX  ,30.6789,-88.1672,9448.8,172.92,2024-10-03 20:00:23
a1befc,UAL469  ,38.7602,-102.5923,11582.4,234.54,2024-10-03 20:00:23
a97808,N709WY  ,29.7692,-83.8614,7627.62,139.96,2024-10-03 20:00:23
a808d7,ATN3308 ,35.6949,-81.307,4556.76,164.82,2024-10-03 20:00:23
4952c1,TAP534  ,50.7557,10.4486,10972.8,238.0,2024-10-03 20:00:23
4952c5,TAP74NA ,48.1267,-0.0144,11582.4,220.62,2024-10-03 20:00:23
4952c6,TAP783  ,54.5566,9.1823,10972.8,244.0,2024-10-03 20:00:23
ac83aa,N905VR  ,36.637,-103.6867,12192.0,247.03,2024-10-03 20:00:23
4952c8,TAP86VC ,40.9231,-0.602,11887.2,222.13,2024-10-03 20:00:23
a2ded8,SWA3530 ,32.1553,-78.2378,12496.8,222.31,2024-10-03 20:00:23
39de41,TVF70WG ,46.7057,6.0966,11574.78,231.97,2024-10-03 20:00:23
3c6669,DLH43U  ,40.5845,-7.2999,10668.0,231.5,2024-10-03 20:00:23
3c6667,DLH05U  ,42.6176,-5.908,10675.62,238.4,2024-10-03 20:00:23
44028c,EJU4588 ,42.3519,-5.2987,10980.42,210.78,2024-10-03 20:00:23
4acb01,NSZ3659 ,45.6486,7.0194,10972.8,233.75,2024-10-03 20:00:23
ad564b,N959CC  ,38.1126,-85.7249,13106.4,178.81,2024-10-03 20:00:23
a61815,N492FT  ,36.0478,-97.1621,13716.0,226.12,2024-10-03 20:00:23
51116f,MBU6513 ,45.0022,9.7409,11567.16,251.64,2024-10-03 20:00:23
4bc8c3,PGT740  ,34.1152,30.9013,10058.4,225.54,2024-10-03 20:00:23
40814c,GLMHA   ,47.5227,-1.7396,13098.78,234.97,2024-10-03 20:00:23
abf008,SWA3650 ,38.8863,-98.5138,10363.2,217.51,2024-10-03 20:00:23
511171,MBU6891 ,52.7053,11.9041,9037.32,235.07,2024-10-03 20:00:23
511170,MBU6003 ,52.4338,12.2757,9707.88,240.05,2024-10-03 20:00:23
a46e8c,DOW385  ,41.9315,-85.6899,7315.2,133.72,2024-10-03 20:00:23
3c6672,DLH3WY  ,39.9448,12.231,10675.62,224.11,2024-10-03 20:00:23
a8e37c,DAL3115 ,28.5569,-83.1895,3352.8,170.41,2024-10-03 20:00:23
a1b2ee,JBU52   ,36.8781,-76.3474,11879.58,238.21,2024-10-03 20:00:23
ac101f,SWA1136 ,40.8338,-75.8853,4617.72,203.52,2024-10-03 20:00:23
a2d2da,N281MW  ,43.3014,-79.1857,11772.9,271.55,2024-10-03 20:00:23
ad90a3,AAL927  ,27.6815,-80.1799,7246.62,218.69,2024-10-03 20:00:23
471efc,WMT20QC ,39.6862,3.1342,10675.62,208.63,2024-10-03 20:00:23
a798ad,WMN589  ,28.2546,-82.9892,3337.56,153.93,2024-10-03 20:00:23
a4d84d,CTL105  ,42.913,-87.2754,2720.34,90.13,2024-10-03 20:00:23
a88072,NKS1237 ,33.0155,-82.8923,10972.8,243.6,2024-10-03 20:00:23
a94b50,UAL378  ,40.6592,-94.6874,10363.2,218.58,2024-10-03 20:00:23
a88bde,NOAA65  ,33.8118,-83.5256,6705.6,128.84,2024-10-03 20:00:23
440248,EJU87TQ ,44.8011,-3.6356,11582.4,211.66,2024-10-03 20:00:23
4b1880,SWR8T   ,45.9711,-78.6505,11582.4,199.97,2024-10-03 20:00:23
4b1881,SWR14V  ,42.8797,-70.7678,12192.0,217.52,2024-10-03 20:00:23
a0f4a2,DAL289  ,41.9262,-71.4567,10363.2,238.01,2024-10-03 20:00:23
a6f23d,DAL499  ,42.3686,-82.3528,10675.62,263.43,2024-10-03 20:00:23
ac1afa,SWA462  ,39.426,-96.557,11277.6,245.31,2024-10-03 20:00:23
3c5ee7,EWG74F  ,49.6825,6.6661,9448.8,220.03,2024-10-03 20:00:23
aa30e9,CXK167  ,35.8574,-84.5522,2705.1,56.41,2024-10-03 20:00:23
a94b2e,UAL1119 ,34.1867,-102.7426,10058.4,247.35,2024-10-03 20:00:23
46b82a,AEE7PT  ,41.0655,4.804,10668.0,205.68,2024-10-03 20:00:23
a34291,UPS5328 ,31.6741,-82.6511,7566.66,225.95,2024-10-03 20:00:23
46b82f,AEE665  ,41.0992,19.3603,10668.0,238.41,2024-10-03 20:00:23
ae5ad5,SHINR29 ,30.5027,-98.0072,670.56,60.76,2024-10-03 20:00:23
a8a87e,UAL928  ,45.6331,-82.5862,11582.4,203.73,2024-10-03 20:00:23
